episode,avg_timestamp_last_200_episodes,exploration_rate
220,19.395,0.45
221,19.41,0.45
222,19.56,0.45
223,19.725,0.45
224,19.785,0.45
225,19.825,0.45
226,19.89,0.45
227,19.985,0.45
228,19.985,0.45
229,20.065,0.45
230,20.13,0.45
231,20.065,0.45
232,20.315,0.45
233,20.31,0.45
234,20.385,0.45
235,20.58,0.45
236,20.77,0.45
237,20.885,0.45
238,20.905,0.45
239,21.13,0.45
240,21.205,0.45
241,21.16,0.45
242,21.16,0.45
243,21.155,0.45
244,21.34,0.45
245,21.46,0.45
246,21.455,0.45
247,21.385,0.45
248,21.385,0.45
249,21.51,0.45
250,21.555,0.45
251,21.495,0.45
252,21.55,0.45
253,21.62,0.45
254,21.7,0.45
255,21.635,0.45
256,21.645,0.45
257,21.735,0.45
258,21.735,0.45
259,21.805,0.45
260,21.85,0.45
261,21.845,0.45
262,21.9,0.45
263,21.9,0.45
264,21.95,0.45
265,21.955,0.45
266,21.94,0.45
267,21.94,0.45
268,21.925,0.45
269,21.915,0.45
270,21.91,0.45
271,21.96,0.45
272,22.21,0.45
273,22.215,0.45
274,22.275,0.45
275,22.415,0.45
276,22.65,0.45
277,22.775,0.45
278,22.91,0.45
279,22.905,0.45
280,22.91,0.45
281,22.915,0.45
282,22.86,0.45
283,23.01,0.45
284,23.06,0.45
285,23.065,0.45
286,23.135,0.45
287,23.14,0.45
288,23.14,0.45
289,23.14,0.45
290,23.395,0.45
291,23.39,0.45
292,23.27,0.45
293,23.335,0.45
294,23.34,0.45
295,23.29,0.45
296,23.37,0.45
297,23.425,0.45
298,23.475,0.45
299,23.605,0.45
300,23.76,0.45
301,23.825,0.45
302,23.82,0.45
303,24.005,0.45
304,24.08,0.45
305,24.135,0.45
306,24.13,0.45
307,24.25,0.45
308,24.375,0.45
309,24.375,0.45
310,24.365,0.45
311,24.41,0.45
312,24.415,0.45
313,24.365,0.45
314,24.36,0.45
315,24.37,0.45
316,24.37,0.45
317,24.375,0.45
318,24.375,0.45
319,24.365,0.45
320,24.36,0.45
321,24.23,0.45
322,24.36,0.45
323,24.365,0.45
324,24.42,0.45
325,24.425,0.45
326,24.425,0.45
327,24.44,0.45
328,24.7,0.45
329,24.695,0.45
330,24.775,0.45
331,24.845,0.45
332,24.975,0.45
333,24.96,0.45
334,24.9,0.45
335,24.885,0.45
336,24.895,0.45
337,24.96,0.45
338,25.03,0.45
339,25.04,0.45
340,25.03,0.45
341,25.16,0.45
342,25.035,0.45
343,25.035,0.45
344,25.11,0.45
345,25.105,0.45
346,25.095,0.45
347,25.11,0.45
348,25.185,0.45
349,25.12,0.45
350,25.175,0.45
351,25.175,0.45
352,25.16,0.45
353,25.47,0.45
354,25.415,0.45
355,25.405,0.45
356,25.4,0.45
357,25.475,0.45
358,25.33,0.45
359,25.22,0.45
360,25.155,0.45
361,25.235,0.45
362,25.31,0.45
363,25.445,0.45
364,25.44,0.45
365,25.395,0.45
366,25.39,0.45
367,25.335,0.45
368,25.205,0.45
369,25.27,0.45
370,25.335,0.45
371,25.32,0.45
372,25.51,0.45
373,25.71,0.45
374,25.32,0.45
375,25.375,0.45
376,25.365,0.45
377,25.49,0.45
378,25.57,0.45
379,25.57,0.45
380,25.51,0.45
381,25.65,0.45
382,25.645,0.45
383,25.695,0.45
384,25.585,0.45
385,25.59,0.45
386,25.59,0.45
387,25.715,0.45
388,25.705,0.45
389,25.66,0.45
390,25.665,0.45
391,25.725,0.45
392,25.8,0.45
393,25.69,0.45
394,25.69,0.45
395,25.805,0.45
396,25.8,0.45
397,25.79,0.45
398,26.115,0.45
399,26.075,0.45
400,26.075,0.405
401,26.01,0.405
402,25.965,0.405
403,25.97,0.405
404,25.98,0.405
405,26.045,0.405
406,26.055,0.405
407,26.055,0.405
408,26.055,0.405
409,25.985,0.405
410,25.945,0.405
411,26.015,0.405
412,26.02,0.405
413,25.95,0.405
414,26.085,0.405
415,26.03,0.405
416,26.015,0.405
417,26.01,0.405
418,26.065,0.405
419,26.13,0.405
420,26.13,0.405
421,26.13,0.405
422,26.105,0.405
423,25.93,0.405
424,25.88,0.405
425,25.765,0.405
426,25.82,0.405
427,25.84,0.405
428,25.905,0.405
429,25.83,0.405
430,25.775,0.405
431,25.975,0.405
432,25.72,0.405
433,25.715,0.405
434,25.575,0.405
435,25.515,0.405
436,25.37,0.405
437,25.26,0.405
438,25.325,0.405
439,25.095,0.405
440,25.085,0.405
441,25.13,0.405
442,25.13,0.405
443,25.14,0.405
444,25.14,0.405
445,25.125,0.405
446,25.055,0.405
447,25.045,0.405
448,25.045,0.405
449,24.965,0.405
450,24.92,0.405
451,24.92,0.405
452,25.05,0.405
453,25.055,0.405
454,25.105,0.405
455,25.11,0.405
456,25.11,0.405
457,25.595,0.405
458,25.8,0.405
459,25.855,0.405
460,26.345,0.405
461,26.29,0.405
462,26.225,0.405
463,26.335,0.405
464,26.28,0.405
465,26.455,0.405
466,26.51,0.405
467,26.635,0.405
468,26.64,0.405
469,26.64,0.405
470,26.715,0.405
471,26.8,0.405
472,26.55,0.405
473,26.625,0.405
474,26.61,0.405
475,26.605,0.405
476,26.44,0.405
477,26.32,0.405
478,26.37,0.405
479,26.38,0.405
480,26.365,0.405
481,26.36,0.405
482,26.535,0.405
483,26.38,0.405
484,26.205,0.405
485,26.19,0.405
486,26.075,0.405
487,26.09,0.405
488,26.535,0.405
489,26.61,0.405
490,26.3,0.405
491,26.295,0.405
492,26.3,0.405
493,26.24,0.405
494,26.685,0.405
495,26.685,0.405
496,26.61,0.405
497,26.565,0.405
498,26.495,0.405
499,26.445,0.405
500,26.55,0.405
501,26.57,0.405
502,26.575,0.405
503,26.585,0.405
504,26.77,0.405
505,26.79,0.405
506,26.91,0.405
507,26.86,0.405
508,26.74,0.405
509,26.75,0.405
510,26.81,0.405
511,26.815,0.405
512,26.82,0.405
513,26.755,0.405
514,26.88,0.405
515,26.81,0.405
516,26.805,0.405
517,26.805,0.405
518,27.105,0.405
519,27.16,0.405
520,27.21,0.405
521,27.665,0.405
522,27.53,0.405
523,27.52,0.405
524,27.48,0.405
525,27.53,0.405
526,27.53,0.405
527,27.585,0.405
528,27.53,0.405
529,27.65,0.405
530,27.58,0.405
531,27.515,0.405
532,27.38,0.405
533,27.315,0.405
534,27.63,0.405
535,27.635,0.405
536,27.635,0.405
537,27.75,0.405
538,27.75,0.405
539,27.805,0.405
540,27.87,0.405
541,27.925,0.405
542,27.99,0.405
543,27.995,0.405
544,28.04,0.405
545,28.11,0.405
546,28.495,0.405
547,28.62,0.405
548,28.61,0.405
549,28.745,0.405
550,28.805,0.405
551,28.88,0.405
552,29.32,0.405
553,29.0,0.405
554,29.005,0.405
555,29.08,0.405
556,29.02,0.405
557,28.945,0.405
558,29.005,0.405
559,29.005,0.405
560,29.185,0.405
561,29.135,0.405
562,29.0,0.405
563,29.165,0.405
564,29.16,0.405
565,29.34,0.405
566,29.335,0.405
567,29.46,0.405
568,29.52,0.405
569,29.635,0.405
570,29.615,0.405
571,29.745,0.405
572,29.63,0.405
573,29.63,0.405
574,29.76,0.405
575,29.71,0.405
576,29.72,0.405
577,29.655,0.405
578,29.835,0.405
579,29.825,0.405
580,30.005,0.405
581,29.79,0.405
582,29.795,0.405
583,29.74,0.405
584,29.65,0.405
585,29.64,0.405
586,29.835,0.405
587,29.69,0.405
588,29.7,0.405
589,29.695,0.405
590,29.62,0.405
591,29.99,0.405
592,30.125,0.405
593,30.37,0.405
594,30.415,0.405
595,30.295,0.405
596,30.425,0.405
597,30.745,0.405
598,30.435,0.405
599,30.415,0.405
600,30.485,0.36450000000000005
601,30.48,0.36450000000000005
602,30.52,0.36450000000000005
603,30.525,0.36450000000000005
604,30.52,0.36450000000000005
605,30.52,0.36450000000000005
606,30.515,0.36450000000000005
607,30.525,0.36450000000000005
608,30.97,0.36450000000000005
609,31.025,0.36450000000000005
610,31.07,0.36450000000000005
611,31.13,0.36450000000000005
612,31.375,0.36450000000000005
613,31.445,0.36450000000000005
614,31.295,0.36450000000000005
615,31.345,0.36450000000000005
616,31.98,0.36450000000000005
617,32.155,0.36450000000000005
618,32.19,0.36450000000000005
619,32.23,0.36450000000000005
620,32.225,0.36450000000000005
621,32.27,0.36450000000000005
622,32.145,0.36450000000000005
623,32.285,0.36450000000000005
624,32.415,0.36450000000000005
625,32.415,0.36450000000000005
626,32.36,0.36450000000000005
627,32.235,0.36450000000000005
628,32.305,0.36450000000000005
629,32.305,0.36450000000000005
630,32.365,0.36450000000000005
631,32.235,0.36450000000000005
632,32.405,0.36450000000000005
633,32.49,0.36450000000000005
634,32.57,0.36450000000000005
635,32.65,0.36450000000000005
636,32.6,0.36450000000000005
637,32.59,0.36450000000000005
638,32.63,0.36450000000000005
639,32.69,0.36450000000000005
640,32.76,0.36450000000000005
641,32.63,0.36450000000000005
642,32.87,0.36450000000000005
643,32.93,0.36450000000000005
644,32.735,0.36450000000000005
645,32.89,0.36450000000000005
646,33.01,0.36450000000000005
647,33.225,0.36450000000000005
648,33.28,0.36450000000000005
649,33.355,0.36450000000000005
650,33.345,0.36450000000000005
651,33.53,0.36450000000000005
652,33.34,0.36450000000000005
653,33.33,0.36450000000000005
654,33.205,0.36450000000000005
655,33.195,0.36450000000000005
656,33.255,0.36450000000000005
657,32.685,0.36450000000000005
658,32.655,0.36450000000000005
659,32.655,0.36450000000000005
660,32.185,0.36450000000000005
661,32.245,0.36450000000000005
662,32.44,0.36450000000000005
663,32.255,0.36450000000000005
664,32.32,0.36450000000000005
665,32.13,0.36450000000000005
666,32.335,0.36450000000000005
667,32.225,0.36450000000000005
668,32.51,0.36450000000000005
669,32.59,0.36450000000000005
670,32.785,0.36450000000000005
671,32.705,0.36450000000000005
672,32.71,0.36450000000000005
673,32.955,0.36450000000000005
674,33.205,0.36450000000000005
675,33.075,0.36450000000000005
676,33.06,0.36450000000000005
677,33.195,0.36450000000000005
678,33.275,0.36450000000000005
679,33.345,0.36450000000000005
680,33.345,0.36450000000000005
681,33.505,0.36450000000000005
682,33.455,0.36450000000000005
683,33.585,0.36450000000000005
684,33.565,0.36450000000000005
685,33.58,0.36450000000000005
686,33.715,0.36450000000000005
687,33.69,0.36450000000000005
688,33.185,0.36450000000000005
689,33.11,0.36450000000000005
690,33.725,0.36450000000000005
691,33.725,0.36450000000000005
692,33.905,0.36450000000000005
693,33.905,0.36450000000000005
694,33.715,0.36450000000000005
695,33.875,0.36450000000000005
696,34.07,0.36450000000000005
697,34.055,0.36450000000000005
698,34.405,0.36450000000000005
699,34.58,0.36450000000000005
700,34.7,0.36450000000000005
701,34.69,0.36450000000000005
702,34.7,0.36450000000000005
703,34.665,0.36450000000000005
704,34.415,0.36450000000000005
705,34.665,0.36450000000000005
706,34.56,0.36450000000000005
707,34.49,0.36450000000000005
708,34.54,0.36450000000000005
709,34.6,0.36450000000000005
710,34.615,0.36450000000000005
711,34.55,0.36450000000000005
712,34.545,0.36450000000000005
713,34.66,0.36450000000000005
714,34.585,0.36450000000000005
715,34.64,0.36450000000000005
716,34.71,0.36450000000000005
717,34.79,0.36450000000000005
718,34.545,0.36450000000000005
719,34.595,0.36450000000000005
720,34.53,0.36450000000000005
721,34.23,0.36450000000000005
722,34.24,0.36450000000000005
723,34.255,0.36450000000000005
724,34.44,0.36450000000000005
725,34.38,0.36450000000000005
726,34.445,0.36450000000000005
727,34.625,0.36450000000000005
728,34.435,0.36450000000000005
729,34.37,0.36450000000000005
730,34.375,0.36450000000000005
731,35.035,0.36450000000000005
732,35.165,0.36450000000000005
733,35.96,0.36450000000000005
734,35.89,0.36450000000000005
735,35.9,0.36450000000000005
736,35.9,0.36450000000000005
737,35.835,0.36450000000000005
738,35.765,0.36450000000000005
739,35.84,0.36450000000000005
740,35.78,0.36450000000000005
741,35.585,0.36450000000000005
742,35.53,0.36450000000000005
743,35.53,0.36450000000000005
744,35.41,0.36450000000000005
745,35.355,0.36450000000000005
746,35.045,0.36450000000000005
747,34.905,0.36450000000000005
748,34.785,0.36450000000000005
749,34.72,0.36450000000000005
750,34.765,0.36450000000000005
751,34.69,0.36450000000000005
752,34.19,0.36450000000000005
753,34.26,0.36450000000000005
754,34.27,0.36450000000000005
755,34.14,0.36450000000000005
756,34.15,0.36450000000000005
757,34.15,0.36450000000000005
758,34.225,0.36450000000000005
759,34.29,0.36450000000000005
760,34.23,0.36450000000000005
761,34.215,0.36450000000000005
762,34.325,0.36450000000000005
763,34.155,0.36450000000000005
764,34.15,0.36450000000000005
765,34.04,0.36450000000000005
766,34.035,0.36450000000000005
767,33.92,0.36450000000000005
768,33.75,0.36450000000000005
769,33.56,0.36450000000000005
770,33.51,0.36450000000000005
771,34.085,0.36450000000000005
772,34.07,0.36450000000000005
773,34.23,0.36450000000000005
774,34.17,0.36450000000000005
775,34.16,0.36450000000000005
776,34.17,0.36450000000000005
777,34.185,0.36450000000000005
778,33.885,0.36450000000000005
779,34.015,0.36450000000000005
780,34.09,0.36450000000000005
781,34.59,0.36450000000000005
782,34.65,0.36450000000000005
783,34.715,0.36450000000000005
784,34.79,0.36450000000000005
785,34.785,0.36450000000000005
786,34.855,0.36450000000000005
787,35.04,0.36450000000000005
788,35.04,0.36450000000000005
789,35.095,0.36450000000000005
790,35.05,0.36450000000000005
791,34.685,0.36450000000000005
792,34.595,0.36450000000000005
793,34.54,0.36450000000000005
794,34.65,0.36450000000000005
795,34.72,0.36450000000000005
796,34.66,0.36450000000000005
797,34.42,0.36450000000000005
798,34.42,0.36450000000000005
799,34.44,0.36450000000000005
800,34.43,0.32805000000000006
801,34.425,0.32805000000000006
802,34.945,0.32805000000000006
803,34.94,0.32805000000000006
804,34.945,0.32805000000000006
805,34.925,0.32805000000000006
806,34.93,0.32805000000000006
807,35.11,0.32805000000000006
808,34.84,0.32805000000000006
809,34.99,0.32805000000000006
810,35.15,0.32805000000000006
811,35.08,0.32805000000000006
812,34.895,0.32805000000000006
813,34.965,0.32805000000000006
814,35.03,0.32805000000000006
815,34.97,0.32805000000000006
816,34.67,0.32805000000000006
817,34.485,0.32805000000000006
818,34.77,0.32805000000000006
819,34.855,0.32805000000000006
820,34.985,0.32805000000000006
821,35.035,0.32805000000000006
822,35.105,0.32805000000000006
823,34.975,0.32805000000000006
824,34.955,0.32805000000000006
825,34.965,0.32805000000000006
826,35.22,0.32805000000000006
827,35.295,0.32805000000000006
828,35.365,0.32805000000000006
829,35.44,0.32805000000000006
830,35.44,0.32805000000000006
831,35.49,0.32805000000000006
832,35.38,0.32805000000000006
833,35.35,0.32805000000000006
834,35.395,0.32805000000000006
835,35.195,0.32805000000000006
836,35.335,0.32805000000000006
837,35.48,0.32805000000000006
838,35.51,0.32805000000000006
839,35.52,0.32805000000000006
840,35.395,0.32805000000000006
841,35.45,0.32805000000000006
842,35.28,0.32805000000000006
843,35.755,0.32805000000000006
844,35.815,0.32805000000000006
845,35.56,0.32805000000000006
846,35.44,0.32805000000000006
847,35.175,0.32805000000000006
848,35.315,0.32805000000000006
849,35.195,0.32805000000000006
850,35.2,0.32805000000000006
851,35.06,0.32805000000000006
852,35.185,0.32805000000000006
853,35.245,0.32805000000000006
854,35.24,0.32805000000000006
855,35.25,0.32805000000000006
856,35.185,0.32805000000000006
857,35.14,0.32805000000000006
858,35.065,0.32805000000000006
859,34.995,0.32805000000000006
860,34.855,0.32805000000000006
861,34.85,0.32805000000000006
862,34.675,0.32805000000000006
863,34.79,0.32805000000000006
864,34.725,0.32805000000000006
865,35.29,0.32805000000000006
866,35.11,0.32805000000000006
867,35.295,0.32805000000000006
868,35.195,0.32805000000000006
869,35.115,0.32805000000000006
870,35.08,0.32805000000000006
871,35.085,0.32805000000000006
872,35.135,0.32805000000000006
873,34.82,0.32805000000000006
874,34.64,0.32805000000000006
875,34.64,0.32805000000000006
876,34.66,0.32805000000000006
877,34.535,0.32805000000000006
878,34.625,0.32805000000000006
879,34.62,0.32805000000000006
880,34.69,0.32805000000000006
881,34.52,0.32805000000000006
882,34.395,0.32805000000000006
883,34.265,0.32805000000000006
884,34.33,0.32805000000000006
885,34.325,0.32805000000000006
886,34.195,0.32805000000000006
887,34.145,0.32805000000000006
888,34.335,0.32805000000000006
889,34.405,0.32805000000000006
890,33.845,0.32805000000000006
891,33.985,0.32805000000000006
892,33.865,0.32805000000000006
893,33.86,0.32805000000000006
894,33.79,0.32805000000000006
895,33.67,0.32805000000000006
896,33.48,0.32805000000000006
897,33.62,0.32805000000000006
898,33.885,0.32805000000000006
899,33.695,0.32805000000000006
900,33.385,0.32805000000000006
901,33.595,0.32805000000000006
902,33.64,0.32805000000000006
903,33.5,0.32805000000000006
904,33.51,0.32805000000000006
905,33.26,0.32805000000000006
906,33.255,0.32805000000000006
907,33.26,0.32805000000000006
908,33.195,0.32805000000000006
909,33.62,0.32805000000000006
910,33.56,0.32805000000000006
911,33.625,0.32805000000000006
912,33.625,0.32805000000000006
913,33.7,0.32805000000000006
914,33.775,0.32805000000000006
915,33.855,0.32805000000000006
916,33.86,0.32805000000000006
917,33.775,0.32805000000000006
918,33.71,0.32805000000000006
919,33.675,0.32805000000000006
920,33.695,0.32805000000000006
921,33.66,0.32805000000000006
922,33.73,0.32805000000000006
923,33.725,0.32805000000000006
924,33.53,0.32805000000000006
925,33.53,0.32805000000000006
926,33.585,0.32805000000000006
927,33.345,0.32805000000000006
928,33.765,0.32805000000000006
929,33.77,0.32805000000000006
930,34.085,0.32805000000000006
931,33.48,0.32805000000000006
932,33.405,0.32805000000000006
933,32.69,0.32805000000000006
934,32.61,0.32805000000000006
935,32.61,0.32805000000000006
936,33.055,0.32805000000000006
937,32.995,0.32805000000000006
938,33.18,0.32805000000000006
939,33.055,0.32805000000000006
940,33.365,0.32805000000000006
941,33.495,0.32805000000000006
942,33.62,0.32805000000000006
943,33.615,0.32805000000000006
944,33.615,0.32805000000000006
945,33.67,0.32805000000000006
946,33.645,0.32805000000000006
947,33.715,0.32805000000000006
948,33.705,0.32805000000000006
949,33.95,0.32805000000000006
950,33.775,0.32805000000000006
951,33.845,0.32805000000000006
952,33.955,0.32805000000000006
953,33.825,0.32805000000000006
954,33.82,0.32805000000000006
955,33.83,0.32805000000000006
956,33.82,0.32805000000000006
957,33.82,0.32805000000000006
958,33.935,0.32805000000000006
959,33.875,0.32805000000000006
960,33.755,0.32805000000000006
961,33.835,0.32805000000000006
962,33.78,0.32805000000000006
963,33.64,0.32805000000000006
964,33.71,0.32805000000000006
965,33.625,0.32805000000000006
966,33.9,0.32805000000000006
967,33.885,0.32805000000000006
968,34.21,0.32805000000000006
969,34.505,0.32805000000000006
970,34.575,0.32805000000000006
971,34.0,0.32805000000000006
972,34.02,0.32805000000000006
973,34.285,0.32805000000000006
974,34.465,0.32805000000000006
975,34.545,0.32805000000000006
976,34.53,0.32805000000000006
977,34.52,0.32805000000000006
978,34.7,0.32805000000000006
979,34.68,0.32805000000000006
980,34.49,0.32805000000000006
981,34.315,0.32805000000000006
982,34.295,0.32805000000000006
983,34.36,0.32805000000000006
984,34.59,0.32805000000000006
985,35.035,0.32805000000000006
986,34.78,0.32805000000000006
987,34.54,0.32805000000000006
988,34.55,0.32805000000000006
989,34.61,0.32805000000000006
990,34.71,0.32805000000000006
991,34.655,0.32805000000000006
992,34.795,0.32805000000000006
993,34.605,0.32805000000000006
994,34.705,0.32805000000000006
995,34.705,0.32805000000000006
996,35.12,0.32805000000000006
997,35.225,0.32805000000000006
998,35.22,0.32805000000000006
999,35.215,0.32805000000000006
1000,35.145,0.2952450000000001
1001,35.36,0.2952450000000001
1002,34.78,0.2952450000000001
1003,34.775,0.2952450000000001
1004,34.965,0.2952450000000001
1005,35.095,0.2952450000000001
1006,35.275,0.2952450000000001
1007,35.465,0.2952450000000001
1008,35.285,0.2952450000000001
1009,35.2,0.2952450000000001
1010,35.18,0.2952450000000001
1011,35.125,0.2952450000000001
1012,35.0,0.2952450000000001
1013,35.18,0.2952450000000001
1014,35.115,0.2952450000000001
1015,35.17,0.2952450000000001
1016,34.97,0.2952450000000001
1017,35.235,0.2952450000000001
1018,34.875,0.2952450000000001
1019,34.955,0.2952450000000001
1020,34.895,0.2952450000000001
1021,35.2,0.2952450000000001
1022,35.27,0.2952450000000001
1023,35.27,0.2952450000000001
1024,35.16,0.2952450000000001
1025,35.22,0.2952450000000001
1026,35.215,0.2952450000000001
1027,35.15,0.2952450000000001
1028,34.96,0.2952450000000001
1029,35.705,0.2952450000000001
1030,35.755,0.2952450000000001
1031,35.85,0.2952450000000001
1032,35.86,0.2952450000000001
1033,35.875,0.2952450000000001
1034,36.045,0.2952450000000001
1035,36.225,0.2952450000000001
1036,36.3,0.2952450000000001
1037,36.295,0.2952450000000001
1038,36.15,0.2952450000000001
1039,36.28,0.2952450000000001
1040,36.275,0.2952450000000001
1041,36.35,0.2952450000000001
1042,36.42,0.2952450000000001
1043,36.53,0.2952450000000001
1044,36.48,0.2952450000000001
1045,36.545,0.2952450000000001
1046,36.995,0.2952450000000001
1047,37.045,0.2952450000000001
1048,37.085,0.2952450000000001
1049,37.33,0.2952450000000001
1050,37.455,0.2952450000000001
1051,37.465,0.2952450000000001
1052,37.82,0.2952450000000001
1053,37.945,0.2952450000000001
1054,38.09,0.2952450000000001
1055,38.28,0.2952450000000001
1056,38.28,0.2952450000000001
1057,38.63,0.2952450000000001
1058,38.7,0.2952450000000001
1059,38.635,0.2952450000000001
1060,38.7,0.2952450000000001
1061,38.71,0.2952450000000001
1062,38.94,0.2952450000000001
1063,38.935,0.2952450000000001
1064,39.16,0.2952450000000001
1065,38.6,0.2952450000000001
1066,38.91,0.2952450000000001
1067,38.785,0.2952450000000001
1068,38.84,0.2952450000000001
1069,38.845,0.2952450000000001
1070,38.675,0.2952450000000001
1071,38.675,0.2952450000000001
1072,38.69,0.2952450000000001
1073,38.76,0.2952450000000001
1074,38.7,0.2952450000000001
1075,38.89,0.2952450000000001
1076,39.06,0.2952450000000001
1077,39.055,0.2952450000000001
1078,38.89,0.2952450000000001
1079,38.825,0.2952450000000001
1080,39.015,0.2952450000000001
1081,39.135,0.2952450000000001
